browser,c_color,code_ver,connection_type,country,first_hit_ref_type,geo_city,geo_country,geo_dma,geo_region,geo_zip,hit_source,javascript,language,last_purchase_num,mobile_id,os,page_event,post_cookies,post_pagename,post_Category_ev1_,post_Page_Type_ev3_,post_Finding_method__ev61_,post_LockIn_User_State_ev99_,post_page_event,post_visid_type,ref_type,resolution,search_page_num,va_closer_id,va_finder_id,visit_ref_type_
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,ACTIVE,0,5,6,185,0,2,5,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,delhi,ind,356001,dl,110007,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Tablet**,Tablet**,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 73,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',6,0,Windows 7,0,Y,Order Confirmation**,Order Confirmation**,Order Details,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,218,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Inside Your Site,bangalore,ind,356004,ka,560004,1,1.6,b'English (United Kingdom)',6,0,OS X 10.14,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,INACTIVE,0,3,6,71,0,9,3,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,ahmedabad****,ind,356008,gj,380001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Toy**,Toy,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome (unknown version)**,32,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Inside Your Site,lucknow,ind,356010,up,226002**,1,1.6,b'English (United States)',0,0,Windows Server 2003 and XP x64 Edition,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Direct,INACTIVE,0,5,6,259,0,15,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,navsari,ind,356008,gj,396421,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,1,186,0,2,3,1
Microsoft Edge 17,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,nalgonda****,ind,356011,br,91710****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :All**,WomenFW,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,16,16,6
UC Browser,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,balaghat****,ind,0,pb,143002****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ArtificialJewellery****,BabyCareOthers****,FLIPKART:Product Page,Search,INACTIVE,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,amreli****,ind,356012,as,800020****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Search,INACTIVE,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,COIN_ACTIVITY****,CLP:mens-footwear-store****,dynamic,HP Banner,ACTIVE,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,morbi****,ind,356008,gj,360004****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HouseHold****,HouseHold,FLIPKART:Product Page,Search,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,ealing****,are,0,e****,geo_zip_NA,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,CLP,NON_LOGGED_IN,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,ernakulam,ind,0,kl,682304****,1,1.6,b'English (United States)',0,0,Windows 8,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,kokrajhar****,ind,0,kl,682304****,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,MenFW,MenFW,FLIPKART:Product Page,Search,INACTIVE,0,3,6,186,0,6,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,9,9,6
Safari**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,balaghat****,ind,0,pb,143002****,1,1.6,b'English (United States)',2,0,OS X 10.14,0,Y,ArtificialJewellery****,BabyCareOthers****,dynamic,Wishlist**,ACTIVE,0,5,6,388,0,9,9,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,ACTIVATE_ELIGIBLE,0,5,6,70,0,16,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,amreli****,ind,0,kl,700001****,1,1.6,b'English (United States)',29,0,Windows 8.1,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Recommendation,INACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mumbai,ind,356002,mh,400010****,1,1.6,b'English (United States)',6,0,Windows 10,0,Y,View Cart,View Cart,Cart,Direct,ACTIVE,0,5,6,48,0,12,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Browse,NON_LOGGED_IN,0,5,6,185,0,16,2,3
Google Chrome 74,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,ernakulam,ind,0,kl,682304****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :All**,MenFW,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,chennai,ind,356007,tn,600041**,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Search :Clothing,WomenWestern,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,48,0,12,12,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,bawshar****,esp,0,ch****,111 44****,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,Book,Book,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Safari**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English (United Kingdom)',0,0,OS X 10.14,0,Y,Search :Audio & Video**,Stationery**,Search Page,post_Finding method (ev61)_NA,INACTIVE,0,5,6,388,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United Kingdom)',0,0,Windows 8.1,0,Y,WomenFW**,WomenFashionAccessory**,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,navsari,ind,356008,gj,396421,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,Search :Audio & Video**,HomeDecor,Search Page,Recommendation,ACTIVATE_ELIGIBLE,0,5,1,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United Kingdom)',6,0,Windows 10,0,Y,View Cart,View Cart,Cart,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Bahrain,Other Web Sites,mangalagiri****,bhr,0,az****,360004****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Audio & Video**,Core****,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,delhi,ind,356001,dl,110021**,1,1.6,b'English (United Kingdom)',1,0,Linux,0,Y,Order Confirmation**,Order Confirmation**,Order Details,Search,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1011 aa,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,Stationery**,Stationery**,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,bhiwandi****,ind,356012,as,781011****,1,1.6,b'English (United States)',0,0,Windows 8,0,Y,Tablet**,Tablet**,FLIPKART:Product Page,CLP,ACTIVE,0,5,6,185,0,2,2,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,jaunpur****,ind,356003,wb,742160****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,View Cart,View Cart,Cart,Direct,ACTIVE,0,5,6,185,0,2,16,6
Chrome 38**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110007,1,1.6,b'English (United Kingdom)',0,6726208,Android 4.4.2,0,Y,Read Review**,Sport**,Read Review,Direct,INACTIVE,0,5,6,216,0,16,16,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,Windows 7,0,Y,View All Sellers ,HomeDecor,View All Sellers,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,patiala****,ind,0,pb,160043****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,3,218,1,9,12,6
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,delhi,ind,356001,dl,110021**,1,1.6,b'English (United States)',0,0,Windows 8,0,Y,Store ,GameCDDVD****,Store Browse,Recommendation,INACTIVE,0,5,6,185,0,9,9,6
Samsung Browser 2**,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,chennai,ind,356007,tn,600002**,1,1.6,b'English (United Kingdom)',0,27867893,Android 8.1.0,0,Y,Search :Clothing,WomenEthnic,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,3,200,1,16,9,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',4,0,Windows 7,0,Y,Order Confirmation**,Order Confirmation**,Order Details,CLP,INACTIVE,0,5,6,185,0,12,12,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',4,0,Windows 7,0,Y,View Cart,View Cart,Cart,CLP,INACTIVE,0,5,6,185,0,12,12,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United Kingdom)',41,0,Windows 7,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Search,ACTIVE,0,5,6,48,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,110054,1,1.6,b'English (United Kingdom)',0,0,Windows 8.1,0,Y,Store ,LargeFurniture,Store Browse,Announcement**,NON_LOGGED_IN,0,5,6,70,0,12,12,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,new delhi,ind,356001,dl,110043,1,1.6,b'English (United States)',1,0,Windows 8,0,Y,Read Review**,HomeFurnishing**,Read Review,Browse,ACTIVE,0,5,6,185,0,6,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,indore,ind,0,mp,452001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Audio & Video**,Laptops,Search Page,Direct,ACTIVE,0,5,6,185,0,9,12,6
Google Chrome 73,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,560001**,1,1.6,b'English (United States)',0,0,Linux,0,Y,Gourmet****,Gourmet****,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Canada,Other Web Sites,vancouver**,can,124933,ch****,v5x 0a1**,1,1.6,b'English (United States)',1,0,OS X 10.14,0,Y,Order Confirmation**,Order Confirmation**,Order Details,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,186,0,14,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,jaunpur****,ind,0,mn**,800020****,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,9,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Clothing,WomenWestern,Store Browse,Recommendation,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 74,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,bangalore,ind,356004,ka,560001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MenFW,MenFW,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,3,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,new delhi,ind,356001,dl,110043,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,CLP,CLP:mens-footwear-store****,FLIPKART:CLP,Direct,INACTIVE,0,5,3,185,1,16,16,3
Safari**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',2,0,OS X 10.11,0,Y,MenFW,MenFW,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,71,0,6,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,delhi,ind,356001,dl,11001**,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,MenFW,MenFW,FLIPKART:Product Page,Search,INACTIVE,0,5,6,13,0,12,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chennai,ind,356007,tn,600041**,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,INACTIVE,0,5,3,71,1,12,2,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,ahmedabad****,ind,0,az****,geo_zip_NA,1,1.6,b'English (United States)',13,0,Windows 8.1,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVE,0,5,1,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,11001**,1,1.6,b'English (United States)',3,0,Windows 8.1,0,Y,Search ,WomenFashionAccessory**,Search Page,Recommendation,INACTIVE,0,5,6,185,0,2,9,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,ealing****,are,0,e****,geo_zip_NA,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,HomeFurnishing****,Help Centre**,Help Centre,post_Finding method (ev61)_NA,INACTIVE,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,indore,ind,0,mp,452001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,calcutta,ind,356003,wb,700001****,1,1.6,language_NA,17,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,ACTIVE,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,kharagpur****,ind,356010,up,226026****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,HomeImprovementTool**,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amreli****,ind,0,mz**,800020****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Cart****,CarAndBikeBreakdownEquipment****,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,9,2,6
Google Chrome 74,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,patna,ind,356011,br,800001,1,1.6,b'English (United States)',3,0,Windows 10,0,Y,View Cart,View Cart,Cart,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,70,0,15,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,indore,ind,0,mp,452001**,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,Track Order**,Track Order**,Track Order,Wishlist**,ACTIVE,0,5,2,185,0,5,2,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,mumbai,ind,356002,mh,400020**,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Menu,INACTIVE,0,5,6,218,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,language_NA,0,0,Windows 7,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Search,NON_LOGGED_IN,0,5,6,13,0,12,2,6
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,chandanagar****,ind,0,ch****,160043****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,View Cart,View Cart,Cart,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,hyderabad,ind,356006,tg,500014****,1,1.6,b'English (United Kingdom)',4,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Menu,INACTIVE,0,5,6,185,0,9,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,11001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :All**,Stationery**,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,doha****,ind,0,dd****,500014****,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,123,0,9,9,6
Google Chrome 74,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,patna,ind,356011,br,800001,1,1.6,b'English (United States)',0,0,Windows 8,0,Y,ComputerAccessory****,ComputerAccessory,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVATE_ELIGIBLE,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Track Order**,Track Order**,Track Order,Direct,ACTIVE,0,5,2,70,0,5,2,2
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',0,0,Windows XP,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Direct,NON_LOGGED_IN,0,5,6,185,0,12,2,6
Google Chrome (unknown version)**,32,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,gopavaram****,ind,356009,ap,560051****,1,1.6,language_NA,0,0,Linux,0,Y,Watch**,Watch,FLIPKART:Product Page,Wishlist**,INACTIVE,0,5,6,218,0,9,9,6
Google Chrome 74,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,vijayawada**,ind,356009,ap,530001****,1,1.6,b'English (United States)',3,0,Windows 8,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Recommendation,ACTIVATE_ELIGIBLE,0,5,6,185,0,16,2,3
Chrome 38**,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,doha****,ind,356012,as,781011****,1,1.6,b'English (United Kingdom)',15,6726208,Android 4.4.2,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,200,0,2,16,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,delhi,ind,356001,dl,110054,1,1.6,b'English (United States)',8,0,Windows 10,0,Y,LOYALTY_PAGE****,KidFootwear**,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,185,0,2,3,1
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,gandhidham****,usa,501,nj**,111 44****,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,Book,Book,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome (unknown version)**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,thanjavur****,ind,356001,hr,132103****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Store :All**,WomenFW,Store Browse,Search,INACTIVE,0,5,6,185,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,560051****,1,1.6,b'English (United States)',2,0,Windows 8.1,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,patna,ind,356011,br,800001,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Book,Book,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,6,6
Mozilla Firefox 67,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Tablet**,Tablet**,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,calcutta,ind,356003,wb,700001****,1,1.6,b'English (United States)',7,0,Windows 7,0,Y,Search,Storage**,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,12,9,3
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,noida****,ind,356002,mh,570004****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,70,0,12,2,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,chennai,ind,356007,tn,600002**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,View Cart,View Cart,Cart,Search,INACTIVE,0,5,6,70,0,14,14,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,deorali****,ind,356003,wb,742160****,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,ACTIVE,0,5,6,185,0,12,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,110091,1,1.6,b'English',0,0,Windows 10,0,Y,Order Confirmation**,Order Confirmation**,Checkout,Direct,ACTIVATE_ELIGIBLE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,navsari,ind,356008,gj,396421,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,9,2,6
Chrome 38**,32,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,jaipur,ind,356001,rj,3056****,1,1.6,b'English (United States)',0,1826129,Mobile iOS 12.3,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,8,0,16,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,kuwait****,ind,356005,mh,416218****,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,70,0,9,9,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,lucknow,ind,356010,up,226002**,1,1.6,b'English (United States)',31,0,OS X 10.10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVE,0,5,6,71,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,madrid****,esp,0,m**,28001****,1,1.6,b'English (United States)',0,0,Linux,0,Y,Book,Book,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
