browser,c_color,code_ver,connection_type,country,first_hit_ref_type,geo_city,geo_country,geo_dma,geo_region,geo_zip,hit_source,javascript,language,last_purchase_num,mobile_id,os,page_event,post_cookies,post_pagename,post_Category_ev1_,post_Page_Type_ev3_,post_Finding_method__ev61_,post_LockIn_User_State_ev99_,post_page_event,post_visid_type,ref_type,resolution,search_page_num,va_closer_id,va_finder_id,visit_ref_type_
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',1,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,13,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,sanad****,ind,356007,tn,641021****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,NON_LOGGED_IN,0,5,6,388,0,6,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,HealthCareAppliance****,Grooming,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,6,6
UC Browser,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,geo_city_NA,ind,356002,mh,416218****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,3,2,70,0,9,9,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,geo_city_NA,usa,506,geo_region_NA,111 44****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,218,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,amreli****,ind,0,geo_region_NA,800020****,1,1.6,b'English (United States)',5,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVATE_ELIGIBLE,0,3,6,70,0,2,16,6
Google Chrome 74,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Inside Your Site,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,OS X 10.13,0,Y,Store ,Makeup**,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,1,186,0,3,3,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Clothing,WomenEthnic,Search Page,Search,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,vijayawada**,ind,356009,ap,530001****,1,1.6,b'English (United States)',last_purchase_num_NA,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Cart****,View Cart,Cart,Recommendation,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,thanjavur****,ind,356011,br,91710****,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,Search :Audio & Video**,ExerciseAndFitness****,Search Page,Browse,NON_LOGGED_IN,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bilaspur****,ind,0,or,752115****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,My Orders,My Orders,My Orders,post_Finding method (ev61)_NA,INACTIVE,0,5,6,388,0,2,2,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,new delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Linux,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',38,0,Windows 7,0,Y,CLP,CarAndBikeBreakdownEquipment****,FLIPKART:CLP,CLP,ACTIVE,0,5,6,13,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Browse,INACTIVE,0,5,6,123,0,2,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,indore,ind,0,mp,46200****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Cart****,View Cart,Cart,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,218,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United States)',0,0,Linux,0,Y,HomeDecor,HomeDecor,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,RestOfMobileAccessory**,RestOfMobileAccessory**,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,70,0,16,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,12,12,3
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Store :Mobiles & Accessories,WomenFW,Store Browse,Recommendation,INACTIVE,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,PersonalAudio**,PersonalCareAppliance**,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,185,0,16,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,gandhidham****,gbr,826034,edh**,ha8 0ab****,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Linux,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,12,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,new delhi,ind,356003,wb,700022****,1,1.6,language_NA,0,0,Windows 7,0,Y,Search :Audio & Video**,Gourmet****,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,388,0,12,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,patiala****,ind,356003,wb,742160****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,NON_LOGGED_IN,0,5,6,185,0,12,12,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,Search :Audio & Video**,WashingMachineDryer**,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Watch**,Watch,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,2,70,0,5,5,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,IP Address Only,Other Web Sites,deorali****,geo_country_NA,0,geo_region_NA,111 44****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,70,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,HP Banner,NON_LOGGED_IN,0,5,6,54,0,16,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,12,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,doha****,bgd,0,geo_region_NA,111 44****,1,1.6,b'English (United States)',0,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,2,185,0,9,9,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,botad,ind,356008,gj,380001**,1,1.6,b'English (United States)',1,0,Windows 8.1,0,Y,Cart****,View Cart,Cart,Recently Viewed,ACTIVE,0,5,6,186,0,12,6,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Track Order**,Track Order**,Track Order,Direct,NON_LOGGED_IN,0,5,2,185,0,5,5,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,PersonalAudio**,PersonalCareAppliance**,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,185,0,16,3,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Cart****,View Cart,Cart,Search,ACTIVATE_ELIGIBLE,0,5,6,185,0,12,12,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Inside Your Site,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,My Orders,My Orders,My Orders,Direct,ACTIVE,0,5,6,185,0,6,9,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,ernakulam,ind,0,kl,686011****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search,Toy,Search Page,Recommendation,NON_LOGGED_IN,0,5,6,13,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',8,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,HP Banner,ACTIVE,0,5,6,185,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',4,0,Windows 10,0,Y,My Orders,My Orders,My Orders,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,3,6,185,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mangalagiri****,gbr,826045,ken**,me14 1ad**,1,1.6,b'English (United States)',0,0,Linux,0,Y,SmallFurniture**,SmallFurniture**,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
UC Browser,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,patna,ind,356011,br,800020****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search ,Book,Search Page,HP Banner,INACTIVE,0,5,6,185,0,12,9,3
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,INACTIVE,0,5,2,0,0,9,9,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,jaipur,ind,356001,rj,302001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Recently Viewed,NON_LOGGED_IN,0,5,6,123,0,6,6,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',6,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,INACTIVE,0,5,1,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,patna,ind,356009,ap,530001****,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,Toy**,Toy,FLIPKART:Product Page,OMU,NON_LOGGED_IN,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,bangalore,ind,356004,ka,560004,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,PersonalAudio**,PersonalAudio,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,16,6
Google Chrome 73,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,delhi,ind,356001,dl,110054,1,1.6,b'English (United States)',4,0,Windows 10,0,Y,Mobile**,MobileProtection,FLIPKART:Product Page,Direct,ACTIVE,0,5,1,186,0,6,9,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,patiala****,ind,356001,hr,124001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MenFW,MenFashionAccessory,FLIPKART:Product Page,CLP,NON_LOGGED_IN,0,5,6,185,0,12,12,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Book,Book,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,70,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,ArtificialJewellery****,ArtificialJewellery,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,gopavaram****,ind,356009,ap,geo_zip_NA,1,1.6,language_NA,4,0,Windows 7,0,Y,Order Confirmation**,Order Confirmation**,Order Details,Browse,ACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,patna,ind,356011,br,800001,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MenFW,MenFW,FLIPKART:Product Page,Search,INACTIVE,0,5,6,48,0,12,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,bawshar****,ind,356010,up,28001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,Homepage,HP Banner,INACTIVE,0,5,6,185,0,9,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,coimbatore****,ind,356007,tn,680001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Television:JVC 109cm **,Television,FLIPKART:Product Page,CLP,NON_LOGGED_IN,0,5,6,10,0,12,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,2,185,0,5,5,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,Cart****,View Cart,Cart,Direct,ACTIVATE_ELIGIBLE,0,5,6,18,0,9,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,Cart****,View Cart,Cart,Recommendation,ACTIVE,0,3,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,bangalore,ind,356004,ka,560004,1,1.6,b'English (United Kingdom)',1,0,Linux,0,Y,Search :Clothing,WomenEthnic,Search Page,CLP,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,nalgonda****,ind,356001,rj,geo_zip_NA,1,1.6,b'English (United States)',2,0,Windows XP,0,Y,Mobile**,Mobile,FLIPKART:Product Page,HP Banner,NON_LOGGED_IN,0,5,6,10,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,balaghat****,ind,356002,mh,46200****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,My Orders,My Orders,My Orders,HP Banner,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,70,0,4,12,9
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,MobileProtection,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,1,185,0,2,2,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,Stationery**,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,bhiwandi****,ind,356012,as,781011****,1,1.6,b'English (United States)',0,0,OS X 10.10,0,Y,Sport**,Sport**,FLIPKART:Product Page,Recently Viewed,ACTIVATE_ELIGIBLE,0,5,6,388,0,2,2,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,bhiwandi****,ind,0,geo_region_NA,500014****,1,1.8.5,b'English (United States)',0,0,Windows XP,0,Y,CLP,CarAndBikeBreakdownEquipment****,FLIPKART:CLP,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,10,1,9,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Other Web Sites,chandanagar****,ind,0,geo_region_NA,160043****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,3,185,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Other Web Sites,bilaspur****,ind,356003,wb,742160****,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,10,0,12,16,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1011 aa,1,1.6,b'English (United States)',0,0,Linux,0,Y,ExerciseAndFitness****,Core****,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United States)',0,0,Linux,0,Y,SmallFurniture**,SmallFurniture**,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,new delhi,ind,356001,dl,110043,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search,Grooming,Search Page,Recommendation,NON_LOGGED_IN,0,5,6,13,0,16,2,3
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,chandanagar****,ind,356002,mh,416218****,1,1.6,b'English (United States)',6,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Browse,ACTIVE,0,5,6,185,0,9,2,6
Microsoft Edge 12**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,INACTIVE,0,5,6,70,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,thane,ind,356002,mh,416218****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,My Orders,My Orders,My Orders,Browse,INACTIVE,0,5,6,185,0,12,6,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,jaunpur****,ind,0,geo_region_NA,500014****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,CLP,NON_LOGGED_IN,0,5,6,185,0,9,6,6
Samsung Browser 2**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,singapore****,sgp,0,geo_region_NA,28001****,1,1.6,b'English (United Kingdom)',24,8986376,Android 7.1.1,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,8,0,16,15,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Inside Your Site,bangalore,ind,356004,ka,570004****,1,1.6,language_NA,0,0,Windows 8.1,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,NON_LOGGED_IN,0,5,6,185,0,2,3,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,COIN_ACTIVITY****,BabyCareOthers****,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,gandhidham****,ind,356001,hr,124001****,1,1.6,b'English (United States)',4,0,Windows 10,0,Y,HomeFurnishing****,HelmetAndRidingGear**,Help Centre,Direct,INACTIVE,0,5,1,185,0,14,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,patna,ind,356011,br,800001,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,123,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110019,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HouseHold****,HouseHold,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,185,0,16,2,3
Google Chrome 74,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,bhiwandi****,ind,356012,as,781011****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Book,Book,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,185,0,6,6,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,new delhi,ind,356001,dl,110043,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,Checkout,Checkout:Address**,Checkout,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,10,0,16,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Clothing,MensClothingBottomWear,Search Page,CLP,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,howrah****,hkg,0,no region**,geo_zip_NA,1,1.6,b'Chinese (China)',0,0,Windows 10,0,Y,Store :Mobiles & Accessories,Grooming,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,View All Sellers ,CLP:mens-footwear-store****,View All Sellers,Direct,NON_LOGGED_IN,0,5,6,186,0,2,2,1
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,delhi,ind,356001,dl,110019,1,1.6,b'English (United States)',4,0,Windows 10,0,Y,Makeup**,Makeup**,FLIPKART:Product Page,Direct,INACTIVE,0,5,1,70,0,2,12,6
